AddNum,StPreDir,StName,StSuffix,Zip4,Name,geometry,longitude,latitude,jointadd
11349,W,GREYLING,CT,83709,Three,POINT (-116.323434463 43.57855993400005),-116.32343446299996,43.578559934000054,11349 W GREYLING CT
2693,S,ITHACA,AVE,83709,Three,POINT (-116.318761882 43.57852893600005),-116.31876188199999,43.578528936000055,2693 S ITHACA AVE
2688,S,MONTAUK,AVE,83709,Three,POINT (-116.322270996 43.57851999100006),-116.32227099599999,43.578519991000064,2688 S MONTAUK AVE
2690,S,ITHACA,AVE,83709,Three,POINT (-116.318278191 43.57853424400002),-116.31827819099999,43.578534244000025,2690 S ITHACA AVE
10839,W,GREYLING,CT,83709,Three,POINT (-116.316995884 43.57849483700005),-116.316995884,43.57849483700005,10839 W GREYLING CT
11367,W,GREYLING,CT,83709,Three,POINT (-116.323621431 43.57838190100006),-116.32362143099999,43.57838190100006,11367 W GREYLING CT
10857,W,GREYLING,CT,83709,Three,POINT (-116.317294223 43.57861764600005),-116.31729422299998,43.578617646000055,10857 W GREYLING CT
10873,W,GREYLING,CT,83709,Three,POINT (-116.317624317 43.57861035600007),-116.31762431699997,43.57861035600007,10873 W GREYLING CT
2726,S,MONTAUK,AVE,83709,Three,POINT (-116.3222842229999 43.57822281000006),-116.32228422299994,43.57822281000006,2726 S MONTAUK AVE
2735,S,ITHACA,AVE,83709,Three,POINT (-116.318720311 43.57822054800005),-116.31872031099999,43.57822054800005,2735 S ITHACA AVE
11143,W,GREYLING,DR,83709,Three,POINT (-116.3213469249999 43.57853806200006),-116.32134692499994,43.578538062000064,11143 W GREYLING DR
2732,S,ITHACA,AVE,83709,Three,POINT (-116.3183427819999 43.57829770000006),-116.31834278199995,43.578297700000064,2732 S ITHACA AVE
2723,S,MONTAUK,AVE,83709,Three,POINT (-116.32267517 43.57819380600006),-116.32267516999997,43.57819380600006,2723 S MONTAUK AVE
11385,W,GREYLING,CT,83709,Three,POINT (-116.3237945989999 43.57836078900004),-116.32379459899994,43.578360789000044,11385 W GREYLING CT
11097,W,GREYLING,DR,83709,Three,POINT (-116.3203039539999 43.57846001200005),-116.32030395399994,43.57846001200005,11097 W GREYLING DR
11165,W,GREYLING,DR,83709,Three,POINT (-116.321729109 43.57857366700006),-116.32172910899999,43.57857366700006,11165 W GREYLING DR
11075,W,GREYLING,DR,83709,Three,POINT (-116.319984044 43.57850296000004),-116.31998404399997,43.57850296000004,11075 W GREYLING DR
11031,W,GREYLING,DR,83709,Three,POINT (-116.319316058 43.57858138800003),-116.31931605799997,43.57858138800003,11031 W GREYLING DR
11121,W,GREYLING,DR,83709,Three,POINT (-116.3210162 43.57847696400006),-116.32101619999997,43.57847696400006,11121 W GREYLING DR
11109,W,GREYLING,DR,83709,Three,POINT (-116.3206855339999 43.57842186500005),-116.32068553399995,43.57842186500005,11109 W GREYLING DR
11053,W,GREYLING,DR,83709,Three,POINT (-116.3196694489999 43.57854533700004),-116.31966944899995,43.57854533700004,11053 W GREYLING DR
2794,S,ITHACA,AVE,83709,Three,POINT (-116.318357787 43.57787089300007),-116.31835778699997,43.57787089300007,2794 S ITHACA AVE
11287,W,GREYLING,CT,83709,Three,POINT (-116.3228060769999 43.57868160800007),-116.32280607699994,43.57868160800007,11287 W GREYLING CT
10940,W,HOLLANDALE,DR,83709,Three,POINT (-116.3183151 43.58225776900008),-116.3183151,43.58225776900008,10940 W HOLLANDALE DR
10730,W,HOLLANDALE,DR,83709,Three,POINT (-116.315594484 43.58225943100007),-116.31559448399997,43.58225943100007,10730 W HOLLANDALE DR
11187,W,TIOGA,ST,83709,Three,POINT (-116.321589875 43.57721696500005),-116.32158987499997,43.57721696500005,11187 W TIOGA ST
11302,W,TIOGA,ST,83709,Three,POINT (-116.323119064 43.57753063900003),-116.32311906399997,43.57753063900003,11302 W TIOGA ST
11344,W,GREYLING,CT,83709,Three,POINT (-116.323258003 43.57891899600003),-116.32325800299998,43.57891899600003,11344 W GREYLING CT
2555,S,FIVE MILE,RD,83709,Three,POINT (-116.3156343209999 43.57988082900005),-116.31563432099995,43.57988082900005,2555 S FIVE MILE RD
11336,W,TIOGA,ST,83709,Three,POINT (-116.323365915 43.57749905300005),-116.32336591499995,43.577499053000054,11336 W TIOGA ST
2563,S,FIVE MILE,RD,83709,Three,POINT (-116.315655131 43.57955344800007),-116.31565513099997,43.57955344800007,2563 S FIVE MILE RD
2380,S,MIDDLEBURG,DR,83709,Three,POINT (-116.31875471 43.58135809600003),-116.31875470999995,43.58135809600003,2380 S MIDDLEBURG DR
2801,S,MONTAUK,AVE,83709,Three,POINT (-116.32263579 43.57768814700006),-116.32263579,43.57768814700006,2801 S MONTAUK AVE
2589,S,FIVE MILE,RD,83709,Three,POINT (-116.314586037 43.57954403900004),-116.31458603699997,43.57954403900004,2589 S FIVE MILE RD
2577,S,FIVE MILE,RD,83709,Three,POINT (-116.315136195 43.57958099600006),-116.31513619499998,43.57958099600006,2577 S FIVE MILE RD
2543,S,FIVE MILE,RD,83709,Three,POINT (-116.315138985 43.57987929100005),-116.31513898499998,43.579879291000054,2543 S FIVE MILE RD
2539,S,FIVE MILE,RD,83709,Three,POINT (-116.314791392 43.57988835600003),-116.31479139199996,43.579888356000026,2539 S FIVE MILE RD
2877,S,MONTAUK,AVE,83709,Three,POINT (-116.322623476 43.57712747900007),-116.32262347599999,43.57712747900007,2877 S MONTAUK AVE
2357,S,FIVE MILE,RD,83709,Three,POINT (-116.31459763 43.58156655000005),-116.31459763,43.58156655000005,2357 S FIVE MILE RD
10790,W,VICTORY,RD,83709,Three,POINT (-116.3165747369999 43.57588537200007),-116.31657473699994,43.57588537200007,10790 W VICTORY RD
10685,W,HOLLANDALE,DR,83709,Three,POINT (-116.315105935 43.58188145000003),-116.31510593499996,43.581881450000026,10685 W HOLLANDALE DR
10733,W,HOLLANDALE,DR,83709,Three,POINT (-116.3155795919999 43.58194964400008),-116.31557959199995,43.581949644000076,10733 W HOLLANDALE DR
2373,S,FIVE MILE,RD,83709,Three,POINT (-116.3144125699999 43.58130795300008),-116.31441256999994,43.58130795300008,2373 S FIVE MILE RD
10881,W,HIAWATHA,DR,83709,Three,POINT (-116.317554031 43.57795344900006),-116.31755403099999,43.57795344900006,10881 W HIAWATHA DR
10830,W,VICTORY,RD,83709,Three,POINT (-116.316988833 43.57588132100005),-116.31698883299998,43.575881321000054,10830 W VICTORY RD
10884,W,HIAWATHA,DR,83709,Three,POINT (-116.3176165739999 43.57815592900005),-116.31761657399994,43.57815592900005,10884 W HIAWATHA DR
2577,S,FIVE MILE,RD,83709,Three,POINT (-116.315026909 43.57956684100003),-116.31502690899998,43.57956684100003,2577 S FIVE MILE RD
2577,S,FIVE MILE,RD,83709,Three,POINT (-116.315224884 43.57955410800002),-116.31522488399997,43.579554108000025,2577 S FIVE MILE RD
2435,S,FIVE MILE,RD,83709,Three,POINT (-116.314709358 43.58118836600005),-116.31470935799996,43.58118836600005,2435 S FIVE MILE RD
11390,W,GREYLING,CT,83709,Three,POINT (-116.324085632 43.57853764600003),-116.32408563199999,43.57853764600003,11390 W GREYLING CT
10586,W,RILEY,CT,83709,Two,POINT (-116.313707166 43.58455075100005),-116.31370716599997,43.58455075100005,10586 W RILEY CT
10585,W,RILEY,CT,83709,Two,POINT (-116.313749939 43.58430074200004),-116.31374993899999,43.58430074200004,10585 W RILEY CT
10572,W,SOUTHERLAND,DR,83709,Two,POINT (-116.313838731 43.58789960900003),-116.31383873099998,43.58789960900003,10572 W SOUTHERLAND DR
10575,W,K BAR T,DR,83709,Two,POINT (-116.3138335959999 43.58540148500003),-116.31383359599994,43.585401485000034,10575 W K BAR T DR
10566,W,K BAR T,DR,83709,Two,POINT (-116.313770182 43.58575450700005),-116.31377018199998,43.58575450700005,10566 W K BAR T DR
1951,S,REGENT,AVE,83709,Two,POINT (-116.313489184 43.58604887100006),-116.31348918399999,43.58604887100006,1951 S REGENT AVE
1927,S,REGENT,AVE,83709,Two,POINT (-116.3134601739999 43.58632586700003),-116.31346017399994,43.58632586700003,1927 S REGENT AVE
1843,S,REGENT,AVE,83709,Two,POINT (-116.313427696 43.58735028200005),-116.31342769599996,43.587350282000045,1843 S REGENT AVE
1887,S,REGENT,AVE,83709,Two,POINT (-116.3133786719999 43.58686265100005),-116.31337867199994,43.58686265100005,1887 S REGENT AVE
1865,S,REGENT,AVE,83709,Two,POINT (-116.313364488 43.58707579800006),-116.31336448799999,43.58707579800006,1865 S REGENT AVE
1905,S,REGENT,AVE,83709,Two,POINT (-116.313390069 43.58660008600003),-116.31339006899998,43.58660008600003,1905 S REGENT AVE
1821,S,REGENT,AVE,83709,Two,POINT (-116.313439128 43.58757869000004),-116.31343912799997,43.58757869000004,1821 S REGENT AVE
10556,W,SOUTHERLAND,DR,83709,Two,POINT (-116.313490525 43.58789138200007),-116.31349052499996,43.587891382000066,10556 W SOUTHERLAND DR
10543,W,RILEY,CT,83709,Two,POINT (-116.313491357 43.58420312100003),-116.31349135699998,43.58420312100003,10543 W RILEY CT
10542,W,RILEY,CT,83709,Two,POINT (-116.3133871319999 43.58459525100005),-116.31338713199995,43.58459525100005,10542 W RILEY CT
10539,W,K BAR T,DR,83709,Two,POINT (-116.313408182 43.58540786300006),-116.31340818199999,43.58540786300006,10539 W K BAR T DR
1950,S,REGENT,AVE,83709,Two,POINT (-116.313036618 43.58602838700006),-116.31303661799996,43.586028387000056,1950 S REGENT AVE
1974,S,REGENT,AVE,83709,Two,POINT (-116.3129979449999 43.58578317200005),-116.31299794499995,43.58578317200005,1974 S REGENT AVE
1928,S,REGENT,AVE,83709,Two,POINT (-116.312950907 43.58634781100005),-116.31295090699996,43.58634781100005,1928 S REGENT AVE
10530,W,SOUTHERLAND,DR,83709,Two,POINT (-116.3131423729999 43.58788898600005),-116.31314237299995,43.58788898600005,10530 W SOUTHERLAND DR
10509,W,RILEY,CT,83709,Two,POINT (-116.31316369 43.58427176700008),-116.31316368999995,43.584271767000075,10509 W RILEY CT
10508,W,RILEY,CT,83709,Two,POINT (-116.3130847639999 43.58454273100006),-116.31308476399994,43.584542731000056,10508 W RILEY CT
1906,S,REGENT,AVE,83709,Two,POINT (-116.3129575089999 43.58662257500004),-116.31295750899994,43.586622575000035,1906 S REGENT AVE
1888,S,REGENT,AVE,83709,Two,POINT (-116.312923054 43.58682994400004),-116.31292305399995,43.586829944000044,1888 S REGENT AVE
1866,S,REGENT,AVE,83709,Two,POINT (-116.3129540259999 43.58711634300005),-116.31295402599994,43.58711634300005,1866 S REGENT AVE
1844,S,REGENT,AVE,83709,Two,POINT (-116.312996743 43.58736153900003),-116.31299674299999,43.58736153900003,1844 S REGENT AVE
1822,S,REGENT,AVE,83709,Two,POINT (-116.3130030459999 43.58760397500004),-116.31300304599995,43.587603975000036,1822 S REGENT AVE
10503,W,K BAR T,DR,83709,Two,POINT (-116.313003789 43.58544277600004),-116.31300378899999,43.585442776000036,10503 W K BAR T DR
10504,W,SOUTHERLAND,DR,83709,Two,POINT (-116.3128799899999 43.58787776100007),-116.31287998999994,43.58787776100007,10504 W SOUTHERLAND DR
10490,W,RILEY,CT,83709,Two,POINT (-116.3127319879999 43.58454790600007),-116.31273198799994,43.58454790600007,10490 W RILEY CT
10491,W,RILEY,CT,83709,Two,POINT (-116.3128056309999 43.58428185900004),-116.31280563099995,43.58428185900004,10491 W RILEY CT
2157,S,DERRING,PL,83709,Two,POINT (-116.3124789939999 43.58344810300008),-116.31247899399995,43.58344810300008,2157 S DERRING PL
2133,S,DERRING,PL,83709,Two,POINT (-116.3124065759999 43.58367475500006),-116.31240657599994,43.58367475500006,2133 S DERRING PL
2109,S,DERRING,PL,83709,Two,POINT (-116.312385509 43.58419570200005),-116.31238550899997,43.584195702000045,2109 S DERRING PL
2181,S,DERRING,PL,83709,Two,POINT (-116.312380251 43.58324335000003),-116.31238025099998,43.58324335000003,2181 S DERRING PL
10477,W,K BAR T,DR,83709,Two,POINT (-116.3125736539999 43.58544865700003),-116.31257365399995,43.58544865700003,10477 W K BAR T DR
10476,W,SOUTHERLAND,DR,83709,Two,POINT (-116.312468922 43.58790635600008),-116.312468922,43.587906356000076,10476 W SOUTHERLAND DR
10475,W,SOUTHERLAND,DR,83709,Two,POINT (-116.312452793 43.58767512300005),-116.31245279299998,43.587675123000054,10475 W SOUTHERLAND DR
10466,W,RILEY,CT,83709,Two,POINT (-116.3123782059999 43.58454620900005),-116.31237820599995,43.58454620900005,10466 W RILEY CT
10462,W,K BAR T,DR,83709,Two,POINT (-116.3122819819999 43.58566139800007),-116.31228198199994,43.58566139800007,10462 W K BAR T DR
10417,W,HARVESTER,CT,83709,Two,POINT (-116.311937209 43.58664646200003),-116.31193720899995,43.58664646200003,10417 W HARVESTER CT
10450,W,SOUTHERLAND,DR,83709,Two,POINT (-116.312104764 43.58790814700006),-116.31210476399997,43.587908147000064,10450 W SOUTHERLAND DR
2118,S,DERRING,PL,83709,Two,POINT (-116.312061176 43.58393298000004),-116.31206117599999,43.58393298000004,2118 S DERRING PL
2134,S,DERRING,PL,83709,Two,POINT (-116.312054704 43.58364259400003),-116.31205470399999,43.583642594000025,2134 S DERRING PL
10449,W,SOUTHERLAND,DR,83709,Two,POINT (-116.312099313 43.58766799100005),-116.31209931299998,43.587667991000046,10449 W SOUTHERLAND DR
10391,W,HARVESTER,CT,83709,Two,POINT (-116.311949538 43.58649248600005),-116.31194953799996,43.586492486000054,10391 W HARVESTER CT
10430,W,RILEY,CT,83709,Two,POINT (-116.3120206679999 43.58454796700005),-116.31202066799995,43.58454796700005,10430 W RILEY CT
2156,S,DERRING,PL,83709,Two,POINT (-116.311968801 43.58343351800005),-116.31196880099998,43.58343351800005,2156 S DERRING PL
10426,W,K BAR T,DR,83709,Two,POINT (-116.3118914569999 43.58566674400004),-116.31189145699994,43.58566674400004,10426 W K BAR T DR
10424,W,SOUTHERLAND,DR,83709,Two,POINT (-116.311759481 43.58790984500007),-116.31175948099997,43.58790984500007,10424 W SOUTHERLAND DR
10443,W,HARVESTER,CT,83709,Two,POINT (-116.311949005 43.58690301400003),-116.31194900499997,43.58690301400003,10443 W HARVESTER CT
10415,W,K BAR T,DR,83709,Two,POINT (-116.311740331 43.58541607000006),-116.31174033099995,43.585416070000065,10415 W K BAR T DR
10423,W,SOUTHERLAND,DR,83709,Two,POINT (-116.31175403 43.58766968800006),-116.31175402999997,43.58766968800006,10423 W SOUTHERLAND DR
10404,W,RILEY,CT,83709,Two,POINT (-116.311676318 43.58454674900003),-116.31167631799997,43.584546749000026,10404 W RILEY CT
10365,W,HARVESTER,CT,83709,Two,POINT (-116.3115242809999 43.58645809000006),-116.31152428099995,43.586458090000065,10365 W HARVESTER CT
10400,W,K BAR T,DR,83709,Two,POINT (-116.311515056 43.58566859400003),-116.31151505599996,43.585668594000026,10400 W K BAR T DR
10398,W,SOUTHERLAND,DR,83709,Two,POINT (-116.311463214 43.58790683900003),-116.31146321399996,43.58790683900003,10398 W SOUTHERLAND DR
10374,W,RILEY,CT,83709,Two,POINT (-116.311296213 43.58455496500005),-116.31129621299999,43.58455496500005,10374 W RILEY CT
10381,W,K BAR T,DR,83709,Two,POINT (-116.3112941479999 43.58542152100006),-116.31129414799994,43.58542152100006,10381 W K BAR T DR
10359,W,RILEY,CT,83709,Two,POINT (-116.311028643 43.58432640800004),-116.31102864299999,43.58432640800004,10359 W RILEY CT
10339,W,HARVESTER,CT,83709,Two,POINT (-116.311188925 43.58649718100003),-116.31118892499995,43.58649718100003,10339 W HARVESTER CT
10368,W,K BAR T,DR,83709,Two,POINT (-116.311143338 43.58566699300007),-116.31114333799997,43.585666993000075,10368 W K BAR T DR
2055,S,DENELL,WAY,83709,Two,POINT (-116.3108447119999 43.58479160700006),-116.31084471199995,43.58479160700006,2055 S DENELL WAY
2013,S,DENELL,WAY,83709,Two,POINT (-116.310830451 43.58528834500004),-116.31083045099996,43.58528834500004,2013 S DENELL WAY
2129,S,DENELL,WAY,83709,Two,POINT (-116.310858907 43.58367761800008),-116.31085890699995,43.58367761800008,2129 S DENELL WAY
2115,S,DENELL,WAY,83709,Two,POINT (-116.310848307 43.58395763800007),-116.31084830699996,43.58395763800007,2115 S DENELL WAY
10372,W,SOUTHERLAND,DR,83709,Two,POINT (-116.311038323 43.58797167600005),-116.31103832299999,43.58797167600005,10372 W SOUTHERLAND DR
10323,W,CALICO,ST,83709,Two,POINT (-116.3105679399999 43.58348488400003),-116.31056793999994,43.58348488400003,10323 W CALICO ST
1987,S,DENELL,WAY,83709,Two,POINT (-116.310712813 43.58592085600003),-116.31071281299995,43.58592085600003,1987 S DENELL WAY
10305,W,HARVESTER,DR,83709,Two,POINT (-116.310658234 43.58651749400008),-116.31065823399996,43.58651749400008,10305 W HARVESTER DR
10297,W,COUNTRYMAN,DR,83709,Two,POINT (-116.310530537 43.58841040200008),-116.31053053699998,43.58841040200008,10297 W COUNTRYMAN DR
10332,W,HARVESTER,DR,83709,Two,POINT (-116.310732731 43.58696407500003),-116.31073273099997,43.586964075000026,10332 W HARVESTER DR
10341,W,SOUTHERLAND,DR,83709,Two,POINT (-116.310478761 43.58797445800008),-116.31047876099996,43.587974458000076,10341 W SOUTHERLAND DR
2078,S,DENELL,WAY,83709,Two,POINT (-116.310538378 43.58452267300004),-116.31053837799999,43.58452267300004,2078 S DENELL WAY
2032,S,DENELL,WAY,83709,Two,POINT (-116.310537665 43.58505534400007),-116.31053766499997,43.58505534400007,2032 S DENELL WAY
2054,S,DENELL,WAY,83709,Two,POINT (-116.3105304599999 43.58478707400008),-116.31053045999994,43.584787074000076,2054 S DENELL WAY
2006,S,DENELL,WAY,83709,Two,POINT (-116.310530779 43.58533105300006),-116.31053077899998,43.58533105300006,2006 S DENELL WAY
2116,S,DENELL,WAY,83709,Two,POINT (-116.310513511 43.58387646800003),-116.31051351099995,43.58387646800003,2116 S DENELL WAY
2100,S,DENELL,WAY,83709,Two,POINT (-116.310514303 43.58416516200003),-116.31051430299999,43.58416516200003,2100 S DENELL WAY
10305,W,CALICO,ST,83709,Two,POINT (-116.310450539 43.58341321900008),-116.31045053899999,43.58341321900008,10305 W CALICO ST
10306,W,HARVESTER,DR,83709,Two,POINT (-116.310453218 43.58673228600003),-116.31045321799996,43.58673228600003,10306 W HARVESTER DR
1980,S,DENELL,WAY,83709,Two,POINT (-116.3104204109999 43.58563693200006),-116.31042041099994,43.58563693200006,1980 S DENELL WAY
10306,W,COUNTRYMAN,DR,83709,Two,POINT (-116.310410543 43.58874161600005),-116.31041054299999,43.58874161600005,10306 W COUNTRYMAN DR
10314,W,COUNTRYMAN,DR,83709,Two,POINT (-116.310328258 43.58892288900006),-116.31032825799997,43.58892288900006,10314 W COUNTRYMAN DR
10298,W,COUNTRYMAN,DR,83709,Two,POINT (-116.3102778959999 43.58847772500008),-116.31027789599995,43.588477725000075,10298 W COUNTRYMAN DR
10263,W,COUNTRYMAN,DR,83709,Two,POINT (-116.3100246449999 43.58780197200008),-116.31002464499994,43.58780197200008,10263 W COUNTRYMAN DR
10280,W,HARVESTER,DR,83709,Two,POINT (-116.310148818 43.58656336700005),-116.31014881799996,43.58656336700005,10280 W HARVESTER DR
1954,S,DENELL,WAY,83709,Two,POINT (-116.310101289 43.58601669700005),-116.31010128899999,43.58601669700005,1954 S DENELL WAY
10279,W,CALICO,ST,83709,Two,POINT (-116.3100779009999 43.58341265200005),-116.31007790099994,43.58341265200005,10279 W CALICO ST
10245,W,COUNTRYMAN,DR,83709,Two,POINT (-116.3098325889999 43.58764192900003),-116.30983258899994,43.58764192900003,10245 W COUNTRYMAN DR
10260,W,CALICO,ST,83709,Two,POINT (-116.309903162 43.58367337600004),-116.30990316199996,43.583673376000036,10260 W CALICO ST
10254,W,HARVESTER,DR,83709,Two,POINT (-116.309842378 43.58637918800008),-116.30984237799998,43.58637918800008,10254 W HARVESTER DR
10299,W,SOUTHERLAND,DR,83709,Two,POINT (-116.309856703 43.58833166900007),-116.30985670299998,43.58833166900007,10299 W SOUTHERLAND DR
10227,W,COUNTRYMAN,DR,83709,Two,POINT (-116.309590924 43.58747161400004),-116.30959092399996,43.58747161400004,10227 W COUNTRYMAN DR
10245,W,CALICO,ST,83709,Two,POINT (-116.309709996 43.58341238700007),-116.30970999599998,43.58341238700007,10245 W CALICO ST
10262,W,COUNTRYMAN,DR,83709,Two,POINT (-116.309640138 43.58786880200006),-116.30964013799996,43.58786880200006,10262 W COUNTRYMAN DR
10228,W,HARVESTER,DR,83709,Two,POINT (-116.309615813 43.58626097600006),-116.309615813,43.58626097600006,10228 W HARVESTER DR
10266,W,SOUTHERLAND,DR,83709,Two,POINT (-116.309618878 43.58862891300004),-116.30961887799998,43.588628913000036,10266 W SOUTHERLAND DR
2093,S,VARIAN,PL,83709,Two,POINT (-116.309328715 43.58449635900007),-116.30932871499999,43.58449635900007,2093 S VARIAN PL
10228,W,CALICO,ST,83709,Two,POINT (-116.3095475279999 43.58367649900003),-116.30954752799994,43.583676499000035,10228 W CALICO ST
2041,S,VARIAN,PL,83709,Two,POINT (-116.309263629 43.58500740200003),-116.30926362899999,43.58500740200003,2041 S VARIAN PL
2015,S,VARIAN,PL,83709,Two,POINT (-116.309266008 43.58526437100005),-116.30926600799995,43.58526437100005,2015 S VARIAN PL
2067,S,VARIAN,PL,83709,Two,POINT (-116.309255698 43.58476176400006),-116.30925569799996,43.58476176400006,2067 S VARIAN PL
1989,S,VARIAN,PL,83709,Two,POINT (-116.30925798 43.58551763800006),-116.30925797999998,43.585517638000056,1989 S VARIAN PL
10209,W,COUNTRYMAN,DR,83709,Two,POINT (-116.309345333 43.58727728900004),-116.30934533299995,43.58727728900004,10209 W COUNTRYMAN DR
10235,W,SOUTHERLAND,DR,83709,Two,POINT (-116.309512329 43.58843210500004),-116.30951232899997,43.58843210500004,10235 W SOUTHERLAND DR
2119,S,VARIAN,PL,83709,Two,POINT (-116.30919727 43.58428930500003),-116.30919727,43.58428930500003,2119 S VARIAN PL
10244,W,COUNTRYMAN,DR,83709,Two,POINT (-116.3094566409999 43.58771489700007),-116.30945664099994,43.58771489700007,10244 W COUNTRYMAN DR
10202,W,HARVESTER,DR,83709,Two,POINT (-116.309337138 43.58611885100004),-116.30933713799999,43.58611885100004,10202 W HARVESTER DR
10213,W,CALICO,ST,83709,Two,POINT (-116.3093176789999 43.58342631700003),-116.30931767899995,43.58342631700003,10213 W CALICO ST
10234,W,SOUTHERLAND,DR,83709,Two,POINT (-116.309310683 43.58866179100005),-116.30931068299998,43.58866179100005,10234 W SOUTHERLAND DR
10202,W,CALICO,ST,83709,Two,POINT (-116.309234402 43.58368334600004),-116.30923440199996,43.58368334600004,10202 W CALICO ST
10191,W,COUNTRYMAN,DR,83709,Two,POINT (-116.3090423739999 43.58716219100006),-116.30904237399994,43.58716219100006,10191 W COUNTRYMAN DR
10210,W,COUNTRYMAN,DR,83709,Two,POINT (-116.3091706389999 43.58749650600004),-116.30917063899994,43.587496506000036,10210 W COUNTRYMAN DR
10222,W,MOLLY,CT,83709,Two,POINT (-116.308705297 43.58783140500003),-116.30870529699996,43.58783140500003,10222 W MOLLY CT
10169,W,COUNTRYMAN,DR,83709,Two,POINT (-116.308768814 43.58701610200006),-116.30876881399996,43.587016102000064,10169 W COUNTRYMAN DR
10187,W,CALICO,ST,83709,Two,POINT (-116.308916653 43.58341626800006),-116.30891665299998,43.583416268000065,10187 W CALICO ST
2066,S,VARIAN,PL,83709,Two,POINT (-116.3088744519999 43.58474855300005),-116.30887445199994,43.584748553000054,2066 S VARIAN PL
2014,S,VARIAN,PL,83709,Two,POINT (-116.308879045 43.58524501900007),-116.30887904499997,43.58524501900007,2014 S VARIAN PL
2040,S,VARIAN,PL,83709,Two,POINT (-116.3088710119999 43.58498841600004),-116.30887101199994,43.584988416000044,2040 S VARIAN PL
2118,S,VARIAN,PL,83709,Two,POINT (-116.308861623 43.58427903600005),-116.30886162299998,43.584279036000055,2118 S VARIAN PL
2092,S,VARIAN,PL,83709,Two,POINT (-116.3088086829999 43.58447114200004),-116.30880868299994,43.58447114200004,2092 S VARIAN PL
10131,W,HARVESTER,DR,83709,Two,POINT (-116.308702892 43.58563814000007),-116.30870289199999,43.58563814000007,10131 W HARVESTER DR
10170,W,CALICO,ST,83709,Two,POINT (-116.3087833609999 43.58367183200005),-116.30878336099994,43.58367183200005,10170 W CALICO ST
10201,W,MOLLY,CT,83709,Two,POINT (-116.308778446 43.58742487500007),-116.30877844599996,43.58742487500007,10201 W MOLLY CT
10147,W,COUNTRYMAN,DR,83709,Two,POINT (-116.308514668 43.58687385400003),-116.30851466799999,43.58687385400003,10147 W COUNTRYMAN DR
10155,W,CALICO,ST,83709,Two,POINT (-116.308563928 43.58342639600005),-116.30856392799996,43.58342639600005,10155 W CALICO ST
10150,W,HARVESTER,DR,83709,Two,POINT (-116.308616555 43.58592070600008),-116.30861655499996,43.58592070600008,10150 W HARVESTER DR
10244,W,MOLLY,CT,83709,Two,POINT (-116.308499393 43.58798114000007),-116.30849939299998,43.58798114000007,10244 W MOLLY CT
10140,W,CALICO,ST,83709,Two,POINT (-116.3084135729999 43.58367363900004),-116.30841357299994,43.58367363900004,10140 W CALICO ST
10223,W,MOLLY,CT,83709,Two,POINT (-116.308294721 43.58765645600005),-116.30829472099998,43.58765645600005,10223 W MOLLY CT
10245,W,MOLLY,CT,83709,Two,POINT (-116.3080600869999 43.58776824800003),-116.30806008699994,43.58776824800003,10245 W MOLLY CT
10146,W,COUNTRYMAN,DR,83709,Two,POINT (-116.308243988 43.58706574600006),-116.30824398799996,43.587065746000064,10146 W COUNTRYMAN DR
10125,W,COUNTRYMAN,DR,83709,Two,POINT (-116.308196945 43.58682841900003),-116.30819694499996,43.58682841900003,10125 W COUNTRYMAN DR
10124,W,HARVESTER,DR,83709,Two,POINT (-116.308212474 43.58594619200005),-116.30821247399996,43.58594619200005,10124 W HARVESTER DR
10111,W,CALICO,ST,83709,Two,POINT (-116.308236757 43.58341055700004),-116.30823675699997,43.583410557000036,10111 W CALICO ST
10106,W,CALICO,ST,83709,Two,POINT (-116.308031488 43.58367121300006),-116.30803148799998,43.58367121300006,10106 W CALICO ST
10141,W,CROWN,DR,83709,Two,POINT (-116.307730474 43.58469170000006),-116.30773047399998,43.584691700000064,10141 W CROWN DR
10105,W,HARVESTER,DR,83709,Two,POINT (-116.308018978 43.58557094500003),-116.30801897799995,43.58557094500003,10105 W HARVESTER DR
10102,W,COUNTRYMAN,DR,83709,Two,POINT (-116.307970107 43.58708889500008),-116.30797010699996,43.58708889500008,10102 W COUNTRYMAN DR
10103,W,COUNTRYMAN,DR,83709,Two,POINT (-116.307964054 43.58684190500003),-116.30796405399997,43.58684190500003,10103 W COUNTRYMAN DR
10099,W,CALICO,ST,83709,Two,POINT (-116.307866882 43.58340103700004),-116.30786688199998,43.583401037000044,10099 W CALICO ST
10098,W,HARVESTER,DR,83709,Two,POINT (-116.307880757 43.58592723800007),-116.30788075699996,43.58592723800007,10098 W HARVESTER DR
10095,W,CROWN,DR,83709,Two,POINT (-116.307625767 43.58449118500005),-116.30762576699999,43.58449118500005,10095 W CROWN DR
10058,W,COUNTRYMAN,DR,83709,Two,POINT (-116.307558367 43.58722921200007),-116.30755836699996,43.58722921200007,10058 W COUNTRYMAN DR
10080,W,CALICO,ST,83709,Two,POINT (-116.307678497 43.58367542400003),-116.30767849699998,43.583675424000035,10080 W CALICO ST
10081,W,COUNTRYMAN,DR,83709,Two,POINT (-116.307644984 43.58687031600005),-116.30764498399998,43.586870316000045,10081 W COUNTRYMAN DR
10096,W,CROWN,DR,83709,Two,POINT (-116.307550726 43.58483387900003),-116.30755072599999,43.58483387900003,10096 W CROWN DR
